"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"9801","1168000000","112","서울특별시","강남구","충현공원","","1168010100","1168010100","서울특별시 강남구 역삼동 666-2","1536","127.036509","37.504759","203228.077358","545032.964218"
"9802","1168000000","117","서울특별시","강남구","역삼장미공원","","1168010100","1168010100","서울특별시 강남구 역삼동 780-25","1637","127.044810","37.495307","203962.587148","543984.155320"
"9828","1168000000","108","서울특별시","강남구","갈매기근린공원","","1168011000","1168011000","서울특별시 강남구 압구정동 480","7732","127.034632","37.531868","203061.089289","548041.686590"
"9829","1168000000","101","서울특별시","강남구","신사근린공원","","1168011000","1168011000","서울특별시 강남구 압구정동 422","6800","127.021059","37.526444","201861.491037","547439.320927"
"9830","1168000000","92","서울특별시","강남구","행복공원","","1168011100","1168011100","서울특별시 강남구 세곡동 546","2484","127.097122","37.467268","208591.816973","540875.696348"
"9831","1168000000","90","서울특별시","강남구","대왕공원","","1168011100","1168011100","서울특별시 강남구 세곡동 526-2","2633","127.104593","37.462370","209253.315068","540332.890397"
"9832","1168000000","86","서울특별시","강남구","윗반고개공원","","1168011100","1168011100","서울특별시 강남구 세곡동 99-6","1250","127.109283","37.465939","209667.828420","540729.405909"
"9833","1168000000","91","서울특별시","강남구","도담공원","","1168011100","1168011100","서울특별시 강남구 세곡동 548","4283","127.098627","37.467280","208724.982355","540877.162631"
"9834","1168000000","89","서울특별시","강남구","세곡천공원","","1168011100","1168011100","서울특별시 강남구 세곡동 522-1","2645","127.101284","37.463208","208960.513210","540425.575757"
"9835","1168000000","82","서울특별시","강남구","세곡동해오름근린공원","","1168011100","1168011100","서울특별시 강남구 세곡동 525-1","10310","127.103361","37.460398","209144.567636","540113.886861"
"9836","1168000000","84","서울특별시","강남구","못골아래근린공원","","1168011200","1168011200","서울특별시 강남구 자곡동 607","21561","127.097670","37.472904","208639.603363","541501.300224"
"9837","1168000000","87","서울특별시","강남구","못골공원","","1168011200","1168011200","서울특별시 강남구 자곡동 447-23","749","127.100075","37.473622","208852.273450","541581.232913"
"9838","1168000000","85","서울특별시","강남구","해찬솔근린공원","","1168011200","1168011200","서울특별시 강남구 자곡동 627","12093","127.092624","37.470872","208193.466447","541275.358672"
"9839","1168000000","83","서울특별시","강남구","세명근린공원","","1168011200","1168011200","서울특별시 강남구 자곡동 625","5237","127.090826","37.469412","208034.631243","541113.171619"
"9840","1168000000","88","서울특별시","강남구","윗방죽마을공원","","1168011300","1168011300","서울특별시 강남구 율현동 308-29","935","127.104640","37.470318","209256.529444","541214.906618"
"8034","1171000000","15","서울특별시","송파구","남천초등학교 운동장","1171011400100530000018269","1171011400","1171055000","서울특별시 송파구 마천동 53-0","2259","127.150920","37.501080","213345.015727","544634.733054"
"8035","1171000000","17","서울특별시","송파구","방산초등학교 운동장","1171011100102200004017764","1171011100","1171056100","서울특별시 송파구 방이동 220-4","6510","127.120851","37.509234","210684.973068","545535.794922"
"8036","1171000000","84","서울특별시","송파구","방산고등학교 운동장","1171011100102200005000001","1171011100","1171056100","서울특별시 송파구 방이동 220-5","3717","127.121147","37.508120","210711.339539","545412.215102"
"8037","1171000000","51","서울특별시","송파구","방산중학교 운동장","1171011100102200000017460","1171011100","1171056100","서울특별시 송파구 방이동 220-0","6510","127.121651","37.508927","210755.736098","545501.858543"
"8038","1171000000","16","서울특별시","송파구","방이초등학교 운동장","1171011100101670000017224","1171011100","1171056100","서울특별시 송파구 방이동 167-0","5921","127.120990","37.513361","210696.691897","545993.853651"
"8039","1171000000","52","서울특별시","송파구","방이중학교 운동장","1171011100100530000017011","1171011100","1171056200","서울특별시 송파구 방이동 53-0","4985","127.112952","37.514388","209985.946255","546106.998092"
"8040","1171000000","54","서울특별시","송파구","보성고등학교 운동장","1171011100100890022015437","1171011100","1171056600","서울특별시 송파구 방이동 89-22","8119","127.134001","37.519620","211845.976004","546690.090019"
"8041","1171000000","18","서울특별시","송파구","세륜초등학교 운동장","1171011100100890023015375","1171011100","1171056600","서울특별시 송파구 방이동 89-23","4193","127.133529","37.518601","211804.455022","546576.949121"
"8042","1171000000","97","서울특별시","송파구","한국체육대학교 운동장","1171011100100880015015371","1171011100","1171056600","서울특별시 송파구 방이동 88-15","19800","127.130958","37.519298","211577.072079","546654.040313"
"8043","1171000000","80","서울특별시","송파구","창덕여자고등학교 운동장","1171011100100890006015484","1171011100","1171056600","서울특별시 송파구 방이동 89-6","8845","127.139866","37.515526","212365.189856","546236.561006"
"8044","1168000000","61","서울특별시","강남구","대도초등학교 운동장","1168011800101060001000058","1168011800","1168065600","서울특별시 강남구 도곡동 106-1","6852","127.053767","37.492582","204754.810931","543682.209336"
"8045","1168000000","62","서울특별시","강남구","대치중학교 운동장","1168011800104600000026372","1168011800","1168065600","서울특별시 강남구 도곡동 460-0","5587","127.047829","37.484065","204230.187376","542736.608999"
"8046","1168000000","33","서울특별시","강남구","구룡중학교 운동장","1168010300106500000019186","1168010300","1168066000","서울특별시 강남구 개포동 650-0","7038","127.056610","37.485693","205006.720061","542917.794539"
"8047","1171000000","49","서울특별시","송파구","영파여자고등학교 운동장","1171010300105010000025254","1171010300","1171052000","서울특별시 송파구 풍납동 501-0","5385","127.120353","37.532524","210637.629957","548120.645809"
"8048","1171000000","47","서울특별시","송파구","풍납중학교 운동장","1171010300103900000025188","1171010300","1171052000","서울특별시 송파구 풍납동 390-0","4070","127.116303","37.525305","210280.672705","547319.028278"
"8049","1171000000","48","서울특별시","송파구","풍성중학교 운동장","1171010300103880016025059","1171010300","1171052000","서울특별시 송파구 풍납동 388-16","7260","127.112466","37.525342","209941.457368","547322.740900"
"8050","1171000000","9","서울특별시","송파구","토성초등학교 운동장","1171010300102510000024639","1171010300","1171052000","서울특별시 송파구 풍납동 251-0","3456","127.115166","37.531802","210179.269331","548040.019222"
"8051","1171000000","101","서울특별시","송파구","보인고등학교운동장","1171011200101620000015335","1171011200","1171057000","서울특별시 송파구 오금동 162-0","7343","127.138410","37.497642","212239.376474","544251.408084"
"8052","1171000000","23","서울특별시","송파구","송파초등학교 운동장","1171010400101140000013669","1171010400","1171058000","서울특별시 송파구 송파동 114-0","5547","127.110684","37.507050","209786.348867","545292.366473"
"8053","1171000000","63","서울특별시","송파구","가락중학교 운동장","1171010400101680000011806","1171010400","1171059000","서울특별시 송파구 송파동 168-0","6944","127.118298","37.502116","210460.237520","544745.519005"
"8054","1171000000","24","서울특별시","송파구","중대초등학교 운동장","1171010400101910000012061","1171010400","1171059000","서울특별시 송파구 송파동 191-0","5100","127.114219","37.500513","210099.785454","544567.172395"
"8055","1171000000","87","서울특별시","송파구","가락고등학교 운동장","1171010400101720000012154","1171010400","1171059000","서울특별시 송파구 송파동 172-0","5478","127.117245","37.501096","210367.296360","544632.235291"
"8056","1171000000","62","서울특별시","송파구","일신여자중학교 운동장","1171010400100990002011935","1171010400","1171059000","서울특별시 송파구 송파동 179-0","13369","127.113650","37.501073","210049.410073","544629.313822"
"8057","1171000000","85","서울특별시","송파구","잠실여자고등학교 운동장","1171010400100990002011935","1171010400","1171059000","서울특별시 송파구 송파동 179-0","13369","127.113276","37.501812","210016.235266","544711.211648"
"8058","1171000000","103","서울특별시","송파구","일신여자상업고등학교운동장","1171010400101920000012021","1171010400","1171059000","서울특별시 송파구 송파동 179-0","13369","127.113965","37.501214","210077.208044","544644.952596"
"8059","1171000000","25","서울특별시","송파구","석촌초등학교 운동장","1171010500102670000010024","1171010500","1171060000","서울특별시 송파구 석촌동 267-0","4600","127.104674","37.502562","209255.501645","544793.612208"
"8060","1171000000","26","서울특별시","송파구","삼전초등학교 운동장","1171010600100630000008417","1171010600","1171061000","서울특별시 송파구 삼전동 63-0","3645","127.092621","37.501349","208189.912159","544657.823957"
"8061","1171000000","64","서울특별시","송파구","배명중학교 운동장","1171010600101720001009359","1171010600","1171061000","서울특별시 송파구 삼전동 172-1","4006","127.095959","37.498334","208485.445412","544323.556813"
"8062","1171000000","100","서울특별시","송파구","배명고등학교운동장","1171010600101720001009359","1171010600","1171061000","서울특별시 송파구 삼전동 172-1","4006","127.095825","37.498315","208473.591148","544321.472671"
